station,valid,p01m
SBA,10/2/2017 8:32,0
SBA,10/2/2017 8:53,0
SBA,10/2/2017 9:53,0
SBA,10/2/2017 10:53,0
SBA,10/2/2017 11:53,0
SBA,10/2/2017 12:53,0
SBA,10/2/2017 13:53,0
SBA,10/2/2017 14:53,0
SBA,10/2/2017 15:53,0
SBA,10/2/2017 16:53,0
SBA,10/2/2017 17:53,0
SBA,10/2/2017 18:53,0
SBA,10/2/2017 19:53,0
SBA,10/2/2017 20:53,0
SBA,10/2/2017 22:53,0
SBA,10/2/2017 23:53,0
SBA,10/3/2017 0:53,0
SBA,10/3/2017 1:53,0
SBA,10/3/2017 2:53,0
SBA,10/3/2017 3:53,0
SBA,10/3/2017 4:53,0
SBA,10/3/2017 5:53,0
SBA,10/3/2017 6:23,0
SBA,10/3/2017 6:53,0
SBA,10/3/2017 7:35,0
SBA,10/3/2017 7:53,0
SBA,10/3/2017 8:53,0
SBA,10/3/2017 9:41,0
SBA,10/3/2017 9:53,0
SBA,10/3/2017 10:53,0
SBA,10/3/2017 11:53,0
SBA,10/3/2017 12:53,0
SBA,10/3/2017 13:53,0
SBA,10/3/2017 14:53,0
SBA,10/3/2017 15:53,0
SBA,10/3/2017 16:53,0
SBA,10/3/2017 17:53,0
SBA,10/3/2017 18:53,0
SBA,10/3/2017 19:53,0
SBA,10/3/2017 20:53,0
SBA,10/3/2017 21:53,0
SBA,10/3/2017 22:53,0
SBA,10/3/2017 23:53,0
SBA,10/4/2017 0:53,0
SBA,10/4/2017 1:53,0
SBA,10/4/2017 2:53,0
SBA,10/4/2017 3:53,0
SBA,10/4/2017 4:53,0
SBA,10/4/2017 5:53,0
SBA,10/4/2017 6:53,0
SBA,10/4/2017 7:53,0
SBA,10/4/2017 8:53,0
SBA,10/4/2017 9:53,0
SBA,10/4/2017 10:53,0
SBA,10/4/2017 11:53,0
SBA,10/4/2017 12:53,0
SBA,10/4/2017 13:53,0
SBA,10/4/2017 14:53,0
SBA,10/4/2017 15:53,0
SBA,10/4/2017 16:53,0
SBA,10/4/2017 17:53,0
SBA,10/4/2017 18:53,0
SBA,10/4/2017 19:53,0
SBA,10/4/2017 20:53,0
SBA,10/4/2017 21:53,0
SBA,10/4/2017 22:53,0
SBA,10/4/2017 23:53,0
SBA,10/5/2017 0:53,0
SBA,10/5/2017 1:53,0
SBA,10/5/2017 2:53,0
SBA,10/5/2017 3:53,0
SBA,10/5/2017 4:53,0
SBA,10/5/2017 5:53,0
SBA,10/5/2017 6:53,0
SBA,10/5/2017 7:53,0
SBA,10/5/2017 8:53,0
SBA,10/5/2017 9:53,0
SBA,10/5/2017 10:53,0
SBA,10/5/2017 11:53,0
SBA,10/5/2017 12:53,0
SBA,10/5/2017 13:53,0
SBA,10/5/2017 14:53,0
SBA,10/5/2017 15:53,0
SBA,10/5/2017 16:53,0
SBA,10/5/2017 17:53,0
SBA,10/5/2017 18:53,0
SBA,10/5/2017 19:53,0
SBA,10/5/2017 20:53,0
SBA,10/5/2017 21:53,0
SBA,10/5/2017 22:53,0
SBA,10/5/2017 23:53,0
SBA,10/6/2017 0:53,0
SBA,10/6/2017 1:53,0
SBA,10/6/2017 2:53,0
SBA,10/6/2017 3:53,0
SBA,10/6/2017 4:53,0
SBA,10/6/2017 5:53,0
SBA,10/6/2017 6:53,0
SBA,10/6/2017 7:53,0
SBA,10/6/2017 8:53,0
SBA,10/6/2017 9:53,0
SBA,10/6/2017 10:53,0
SBA,10/6/2017 11:53,0
SBA,10/6/2017 12:53,0
SBA,10/6/2017 13:53,0
SBA,10/6/2017 14:53,0
SBA,10/6/2017 15:53,0
SBA,10/6/2017 16:53,0
SBA,10/6/2017 17:53,0
SBA,10/6/2017 18:53,0
SBA,10/6/2017 19:53,0
SBA,10/6/2017 20:53,0
SBA,10/6/2017 21:53,0
SBA,10/6/2017 22:53,0
SBA,10/6/2017 23:53,0
SBA,10/7/2017 0:53,0
SBA,10/7/2017 1:53,0
SBA,10/7/2017 2:53,0
SBA,10/7/2017 3:53,0
SBA,10/7/2017 4:53,0
SBA,10/7/2017 5:53,0
SBA,10/7/2017 6:53,0
SBA,10/7/2017 7:53,0
SBA,10/7/2017 8:53,0
SBA,10/7/2017 9:53,0
SBA,10/7/2017 10:53,0
SBA,10/7/2017 11:53,0
SBA,10/7/2017 12:53,0
SBA,10/7/2017 13:53,0
SBA,10/7/2017 14:53,0
SBA,10/7/2017 15:53,0
SBA,10/7/2017 16:53,0
SBA,10/7/2017 17:53,0
SBA,10/7/2017 18:53,0
SBA,10/7/2017 19:53,0
SBA,10/7/2017 20:53,0
SBA,10/7/2017 21:53,0
SBA,10/7/2017 22:53,0
SBA,10/7/2017 23:53,0
SBA,10/8/2017 0:53,0
SBA,10/8/2017 1:53,0
SBA,10/8/2017 2:53,0
SBA,10/8/2017 3:53,0
SBA,10/8/2017 4:53,0
SBA,10/8/2017 5:53,0
SBA,10/8/2017 6:53,0
SBA,10/8/2017 7:53,0
SBA,10/8/2017 8:53,0
SBA,10/8/2017 9:53,0
SBA,10/8/2017 10:53,0
SBA,10/8/2017 11:53,0
SBA,10/8/2017 12:53,0
SBA,10/8/2017 13:53,0
SBA,10/8/2017 14:53,0
SBA,10/8/2017 15:53,0
SBA,10/8/2017 16:53,0
SBA,10/8/2017 17:53,0
SBA,10/8/2017 18:53,0
SBA,10/8/2017 19:53,0
SBA,10/8/2017 20:53,0
SBA,10/8/2017 21:53,0
SBA,10/8/2017 22:53,0
SBA,10/8/2017 23:09,0
SBA,10/8/2017 23:53,0
SBA,10/9/2017 0:01,0
SBA,10/9/2017 0:21,0
SBA,10/9/2017 0:53,0
SBA,10/9/2017 1:53,0
SBA,10/9/2017 2:53,0
SBA,10/9/2017 3:09,0
SBA,10/9/2017 3:41,0
SBA,10/9/2017 3:53,0
SBA,10/9/2017 4:53,0
SBA,10/9/2017 5:53,0
SBA,10/9/2017 6:53,0
SBA,10/9/2017 7:53,0
SBA,10/9/2017 8:53,0
SBA,10/9/2017 9:53,0
SBA,10/9/2017 10:53,0
SBA,10/9/2017 11:53,0
SBA,10/9/2017 12:53,0
SBA,10/9/2017 13:53,0
SBA,10/9/2017 14:53,0
SBA,10/9/2017 15:53,0
SBA,10/9/2017 16:53,0
SBA,10/9/2017 17:53,0
SBA,10/9/2017 18:53,0
SBA,10/9/2017 19:53,0
SBA,10/9/2017 20:53,0
SBA,10/9/2017 21:53,0
SBA,10/9/2017 22:53,0
SBA,10/9/2017 23:53,0
SBA,10/10/2017 0:53,0
SBA,10/10/2017 1:53,0
SBA,10/10/2017 2:53,0
SBA,10/10/2017 3:53,0
SBA,10/10/2017 4:53,0
SBA,10/10/2017 5:53,0
SBA,10/10/2017 6:53,0
SBA,10/10/2017 7:53,0
SBA,10/10/2017 8:53,0
SBA,10/10/2017 9:53,0
SBA,10/10/2017 10:53,0
SBA,10/10/2017 11:53,0
SBA,10/10/2017 12:53,0
SBA,10/10/2017 13:53,0
SBA,10/10/2017 14:53,0
SBA,10/10/2017 15:53,0
SBA,10/10/2017 16:53,0
SBA,10/10/2017 17:53,0
SBA,10/10/2017 18:53,0
SBA,10/10/2017 19:53,0
SBA,10/10/2017 20:53,0
SBA,10/10/2017 21:53,0
SBA,10/10/2017 22:53,0
SBA,10/10/2017 23:53,0
SBA,10/11/2017 0:53,0
SBA,10/11/2017 1:53,0
SBA,10/11/2017 2:53,0
SBA,10/11/2017 3:53,0
SBA,10/11/2017 4:53,0
SBA,10/11/2017 5:53,0
SBA,10/11/2017 6:53,0
SBA,10/11/2017 7:53,0
SBA,10/11/2017 8:53,0
SBA,10/11/2017 9:53,0
SBA,10/11/2017 10:53,0
SBA,10/11/2017 11:53,0
SBA,10/11/2017 12:53,0
SBA,10/11/2017 13:53,0
SBA,10/11/2017 14:53,0
SBA,10/11/2017 15:53,0
SBA,10/11/2017 16:53,0
SBA,10/11/2017 17:53,0
SBA,10/11/2017 18:53,0
SBA,10/11/2017 19:53,0
SBA,10/11/2017 20:53,0
SBA,10/11/2017 21:53,0
SBA,10/11/2017 22:53,0
SBA,10/11/2017 23:53,0
SBA,10/12/2017 0:53,0
SBA,10/12/2017 1:53,0
SBA,10/12/2017 2:28,0
SBA,10/12/2017 2:37,0
SBA,10/12/2017 2:53,0
SBA,10/12/2017 3:53,0
SBA,10/12/2017 4:53,0
SBA,10/12/2017 5:53,0
SBA,10/12/2017 6:00,0
SBA,10/12/2017 6:53,0
SBA,10/12/2017 7:00,0
SBA,10/12/2017 7:12,0
SBA,10/12/2017 7:53,0
SBA,10/12/2017 8:12,0
SBA,10/12/2017 8:53,0
SBA,10/12/2017 9:53,0
SBA,10/12/2017 10:53,0
SBA,10/12/2017 11:53,0
SBA,10/12/2017 12:53,0
SBA,10/12/2017 13:53,0
SBA,10/12/2017 14:53,0
SBA,10/12/2017 15:53,0
SBA,10/12/2017 16:53,0
SBA,10/12/2017 17:53,0
SBA,10/12/2017 18:53,0
SBA,10/12/2017 19:53,0
SBA,10/12/2017 20:53,0
SBA,10/12/2017 21:53,0
SBA,10/12/2017 22:53,0
SBA,10/12/2017 23:53,0
SBA,10/13/2017 0:53,0
SBA,10/13/2017 1:53,0
SBA,10/13/2017 2:53,0
SBA,10/13/2017 3:53,0
SBA,10/13/2017 4:53,0
SBA,10/13/2017 5:53,0
SBA,10/13/2017 6:53,0
SBA,10/13/2017 7:53,0
SBA,10/13/2017 8:53,0
SBA,10/13/2017 9:53,0
SBA,10/13/2017 10:53,0
SBA,10/13/2017 11:53,0
SBA,10/13/2017 12:53,0
SBA,10/13/2017 13:53,0
SBA,10/13/2017 14:53,0
SBA,10/13/2017 15:53,0
SBA,10/13/2017 16:53,0
SBA,10/13/2017 17:53,0
SBA,10/13/2017 18:53,0
SBA,10/13/2017 19:53,0
SBA,10/13/2017 20:53,0
SBA,10/13/2017 21:53,0
SBA,10/13/2017 22:53,0
SBA,10/13/2017 23:53,0
SBA,10/14/2017 0:53,0
SBA,10/14/2017 1:17,0
SBA,10/14/2017 1:53,0
SBA,10/14/2017 2:53,0
SBA,10/14/2017 3:53,0
SBA,10/14/2017 4:53,0
SBA,10/14/2017 5:53,0
SBA,10/14/2017 6:53,0
SBA,10/14/2017 7:53,0
SBA,10/14/2017 8:53,0
SBA,10/14/2017 9:53,0
SBA,10/14/2017 10:53,0
SBA,10/14/2017 11:53,0
SBA,10/14/2017 12:53,0
SBA,10/14/2017 13:53,0
SBA,10/14/2017 14:53,0
SBA,10/14/2017 15:53,0
SBA,10/14/2017 16:53,0
SBA,10/14/2017 17:53,0
SBA,10/14/2017 18:53,0
SBA,10/14/2017 19:53,0
SBA,10/14/2017 20:53,0
SBA,10/14/2017 21:53,0
SBA,10/14/2017 22:53,0
SBA,10/14/2017 23:53,0
SBA,10/15/2017 0:53,0
SBA,10/15/2017 1:53,0
SBA,10/15/2017 2:53,0
SBA,10/15/2017 3:53,0
SBA,10/15/2017 4:53,0
SBA,10/15/2017 5:53,0
SBA,10/15/2017 6:53,0
SBA,10/15/2017 7:53,0
SBA,10/15/2017 8:53,0
SBA,10/15/2017 9:53,0
SBA,10/15/2017 9:56,0
SBA,10/15/2017 10:53,0
SBA,10/15/2017 11:53,0
SBA,10/15/2017 12:53,0
SBA,10/15/2017 13:53,0
SBA,10/15/2017 14:53,0
SBA,10/15/2017 15:53,0
SBA,10/15/2017 16:53,0
SBA,10/15/2017 17:53,0
SBA,10/15/2017 18:53,0
SBA,10/15/2017 19:53,0
SBA,10/15/2017 20:53,0
SBA,10/15/2017 21:53,0
SBA,10/15/2017 22:53,0
SBA,10/15/2017 23:53,0
SBA,10/16/2017 0:53,0
SBA,10/16/2017 1:53,0
SBA,10/16/2017 2:53,0
SBA,10/16/2017 3:53,0
SBA,10/16/2017 4:53,0
SBA,10/16/2017 5:53,0
SBA,10/16/2017 6:53,0
SBA,10/16/2017 7:53,0
SBA,10/16/2017 8:53,0
SBA,10/16/2017 9:53,0
SBA,10/16/2017 10:53,0
SBA,10/16/2017 11:53,0
SBA,10/16/2017 12:53,0
SBA,10/16/2017 13:53,0
SBA,10/16/2017 14:53,0
SBA,10/16/2017 15:53,0
SBA,10/16/2017 16:53,0
SBA,10/16/2017 17:53,0
SBA,10/16/2017 18:53,0
SBA,10/16/2017 19:53,0
SBA,10/16/2017 20:53,0
SBA,10/16/2017 21:53,0
SBA,10/16/2017 22:53,0
SBA,10/16/2017 23:53,0
SBA,10/17/2017 0:53,0
SBA,10/17/2017 1:53,0
SBA,10/17/2017 2:53,0
SBA,10/17/2017 3:53,0
SBA,10/17/2017 4:53,0
SBA,10/17/2017 5:53,0
SBA,10/17/2017 6:53,0
SBA,10/17/2017 7:53,0
SBA,10/17/2017 8:53,0
SBA,10/17/2017 9:53,0
SBA,10/17/2017 10:53,0
SBA,10/17/2017 11:53,0
SBA,10/17/2017 12:53,0
SBA,10/17/2017 13:53,0
SBA,10/17/2017 14:53,0
SBA,10/17/2017 15:53,0
SBA,10/17/2017 16:53,0
SBA,10/17/2017 17:53,0
SBA,10/17/2017 18:53,0
SBA,10/17/2017 19:53,0
SBA,10/17/2017 20:53,0
SBA,10/17/2017 21:53,0
SBA,10/17/2017 22:53,0
SBA,10/17/2017 23:53,0
SBA,10/18/2017 0:53,0
SBA,10/18/2017 1:53,0
SBA,10/18/2017 2:53,0
SBA,10/18/2017 3:53,0
SBA,10/18/2017 4:53,0
SBA,10/18/2017 5:53,0
SBA,10/18/2017 6:53,0
SBA,10/18/2017 7:53,0
SBA,10/18/2017 8:53,0
SBA,10/18/2017 9:53,0
SBA,10/18/2017 10:53,0
SBA,10/18/2017 11:53,0
SBA,10/18/2017 12:53,0
SBA,10/18/2017 13:53,0
SBA,10/18/2017 14:53,0
SBA,10/18/2017 15:53,0
SBA,10/18/2017 16:53,0
SBA,10/18/2017 17:53,0
SBA,10/18/2017 18:53,0
SBA,10/18/2017 19:53,0
SBA,10/18/2017 20:53,0
SBA,10/18/2017 21:53,0
SBA,10/18/2017 22:53,0
SBA,10/18/2017 23:53,0
SBA,10/19/2017 0:53,0
SBA,10/19/2017 1:53,0
SBA,10/19/2017 2:53,0
SBA,10/19/2017 3:53,0
SBA,10/19/2017 4:53,0
SBA,10/19/2017 5:53,0
SBA,10/19/2017 6:53,0
SBA,10/19/2017 7:53,0
SBA,10/19/2017 8:53,0
SBA,10/19/2017 9:53,0
SBA,10/19/2017 10:53,0
SBA,10/19/2017 11:53,0
SBA,10/19/2017 12:53,0
SBA,10/19/2017 13:53,0
SBA,10/19/2017 14:53,0
SBA,10/19/2017 15:53,0
SBA,10/19/2017 16:01,0
SBA,10/19/2017 16:53,0
SBA,10/19/2017 17:53,0
SBA,10/19/2017 18:53,0
SBA,10/19/2017 19:53,0
SBA,10/19/2017 20:53,0
SBA,10/19/2017 21:53,0
SBA,10/19/2017 22:53,0
SBA,10/19/2017 23:53,0
SBA,10/20/2017 0:53,0
SBA,10/20/2017 1:53,0
SBA,10/20/2017 2:53,0
SBA,10/20/2017 3:53,0
SBA,10/20/2017 4:53,0
SBA,10/20/2017 5:53,0
SBA,10/20/2017 6:53,0
SBA,10/20/2017 7:53,0
SBA,10/20/2017 8:53,0
SBA,10/20/2017 9:53,0
SBA,10/20/2017 10:53,0
SBA,10/20/2017 11:53,0
SBA,10/20/2017 12:53,0
SBA,10/20/2017 13:29,0
SBA,10/20/2017 13:53,0
SBA,10/20/2017 14:53,0
SBA,10/20/2017 15:53,0
SBA,10/20/2017 16:53,0
SBA,10/20/2017 17:53,0
SBA,10/20/2017 18:53,0
SBA,10/20/2017 19:53,0
SBA,10/20/2017 20:53,0
SBA,10/20/2017 21:53,0
SBA,10/20/2017 22:53,0
SBA,10/20/2017 23:53,0
SBA,10/21/2017 0:53,0
SBA,10/21/2017 1:53,0
SBA,10/21/2017 2:53,0
SBA,10/21/2017 3:53,0
SBA,10/21/2017 4:53,0
SBA,10/21/2017 5:53,0
SBA,10/21/2017 6:53,0
SBA,10/21/2017 7:53,0
SBA,10/21/2017 8:53,0
SBA,10/21/2017 9:53,0
SBA,10/21/2017 10:53,0
SBA,10/21/2017 11:53,0
SBA,10/21/2017 12:53,0
SBA,10/21/2017 13:53,0
SBA,10/21/2017 14:53,0
SBA,10/21/2017 15:53,0
SBA,10/21/2017 16:53,0
SBA,10/21/2017 17:53,0
SBA,10/21/2017 18:53,0
SBA,10/21/2017 19:53,0
SBA,10/21/2017 20:53,0
SBA,10/21/2017 21:53,0
SBA,10/21/2017 22:53,0
SBA,10/21/2017 23:53,0
SBA,10/22/2017 0:53,0
SBA,10/22/2017 1:53,0
SBA,10/22/2017 2:53,0
SBA,10/22/2017 3:53,0
SBA,10/22/2017 4:53,0
SBA,10/22/2017 5:53,0
SBA,10/22/2017 6:53,0
SBA,10/22/2017 7:53,0
SBA,10/22/2017 8:53,0
SBA,10/22/2017 9:53,0
SBA,10/22/2017 10:53,0
SBA,10/22/2017 11:53,0
SBA,10/22/2017 12:53,0
SBA,10/22/2017 13:53,0
SBA,10/22/2017 14:53,0
SBA,10/22/2017 15:53,0
SBA,10/22/2017 16:53,0
SBA,10/22/2017 17:53,0
SBA,10/22/2017 18:53,0
SBA,10/22/2017 19:53,0
SBA,10/22/2017 20:53,0
SBA,10/22/2017 21:53,0
SBA,10/22/2017 22:53,0
SBA,10/22/2017 23:53,0
SBA,10/23/2017 0:53,0
SBA,10/23/2017 1:53,0
SBA,10/23/2017 2:53,0
SBA,10/23/2017 3:53,0
SBA,10/23/2017 4:53,0
SBA,10/23/2017 5:53,0
SBA,10/23/2017 6:53,0
SBA,10/23/2017 7:53,0
SBA,10/23/2017 8:53,0
SBA,10/23/2017 9:53,0
SBA,10/23/2017 10:53,0
SBA,10/23/2017 11:53,0
SBA,10/23/2017 12:53,0
SBA,10/23/2017 13:53,0
SBA,10/23/2017 14:53,0
SBA,10/23/2017 15:53,0
SBA,10/23/2017 16:53,0
SBA,10/23/2017 17:53,0
SBA,10/23/2017 18:53,0
SBA,10/23/2017 19:53,0
SBA,10/23/2017 20:53,0
SBA,10/23/2017 21:53,0
SBA,10/23/2017 22:53,0
SBA,10/23/2017 23:53,0
SBA,10/24/2017 0:53,0
SBA,10/24/2017 1:53,0
SBA,10/24/2017 2:53,0
SBA,10/24/2017 3:53,0
SBA,10/24/2017 4:53,0
SBA,10/24/2017 5:53,0
SBA,10/24/2017 6:53,0
SBA,10/24/2017 7:53,0
SBA,10/24/2017 8:53,0
SBA,10/24/2017 9:53,0
SBA,10/24/2017 10:53,0
SBA,10/24/2017 11:53,0
SBA,10/24/2017 12:53,0
SBA,10/24/2017 13:53,0
SBA,10/24/2017 14:53,0
SBA,10/24/2017 15:53,0
SBA,10/24/2017 16:53,0
SBA,10/24/2017 17:53,0
SBA,10/24/2017 18:53,0
SBA,10/24/2017 19:53,0
SBA,10/24/2017 20:53,0
SBA,10/24/2017 21:53,0
SBA,10/24/2017 22:53,0
SBA,10/24/2017 23:53,0
SBA,10/25/2017 0:53,0
SBA,10/25/2017 1:53,0
SBA,10/25/2017 2:53,0
SBA,10/25/2017 3:53,0
SBA,10/25/2017 4:53,0
SBA,10/25/2017 5:53,0
SBA,10/25/2017 6:53,0
SBA,10/25/2017 7:53,0
SBA,10/25/2017 8:53,0
SBA,10/25/2017 9:53,0
SBA,10/25/2017 10:53,0
SBA,10/25/2017 11:53,0
SBA,10/25/2017 12:53,0
SBA,10/25/2017 13:53,0
SBA,10/25/2017 14:53,0
SBA,10/25/2017 15:53,0
SBA,10/25/2017 16:53,0
SBA,10/25/2017 17:53,0
SBA,10/25/2017 18:53,0
SBA,10/25/2017 19:53,0
SBA,10/25/2017 20:53,0
SBA,10/25/2017 21:53,0
SBA,10/25/2017 22:53,0
SBA,10/25/2017 23:53,0
SBA,10/26/2017 0:53,0
SBA,10/26/2017 1:53,0
SBA,10/26/2017 2:53,0
SBA,10/26/2017 3:53,0
SBA,10/26/2017 4:53,0
SBA,10/26/2017 5:53,0
SBA,10/26/2017 6:53,0
SBA,10/26/2017 7:53,0
SBA,10/26/2017 8:53,0
SBA,10/26/2017 9:53,0
SBA,10/26/2017 10:53,0
SBA,10/26/2017 11:53,0
SBA,10/26/2017 12:53,0
SBA,10/26/2017 13:53,0
SBA,10/26/2017 14:53,0
SBA,10/26/2017 15:53,0
SBA,10/26/2017 16:53,0
SBA,10/26/2017 17:53,0
SBA,10/26/2017 18:53,0
SBA,10/26/2017 19:53,0
SBA,10/26/2017 20:53,0
SBA,10/26/2017 21:53,0
SBA,10/26/2017 22:53,0
SBA,10/26/2017 23:53,0
SBA,10/27/2017 0:53,0
SBA,10/27/2017 1:53,0
SBA,10/27/2017 2:53,0
SBA,10/27/2017 3:53,0
SBA,10/27/2017 4:23,0
SBA,10/27/2017 4:32,0
SBA,10/27/2017 4:40,0
SBA,10/27/2017 4:53,0
SBA,10/27/2017 5:00,0
SBA,10/27/2017 5:30,0
SBA,10/27/2017 5:53,0
SBA,10/27/2017 6:53,0
SBA,10/27/2017 7:02,0
SBA,10/27/2017 7:32,0
SBA,10/27/2017 7:53,0
SBA,10/27/2017 8:35,0
SBA,10/27/2017 8:53,0
SBA,10/27/2017 8:55,0
SBA,10/27/2017 9:00,0
SBA,10/27/2017 9:12,0
SBA,10/27/2017 9:53,0
SBA,10/27/2017 10:53,0
SBA,10/27/2017 11:53,0
SBA,10/27/2017 12:53,0
SBA,10/27/2017 13:53,0
SBA,10/27/2017 14:53,0
SBA,10/27/2017 15:53,0
SBA,10/27/2017 16:53,0
SBA,10/27/2017 17:53,0
SBA,10/27/2017 18:53,0
SBA,10/27/2017 19:53,0
SBA,10/27/2017 20:53,0
SBA,10/27/2017 21:53,0
SBA,10/27/2017 22:18,0
SBA,10/27/2017 22:25,0
SBA,10/27/2017 22:32,0
SBA,10/27/2017 22:43,0
SBA,10/27/2017 22:53,0
SBA,10/27/2017 23:10,0
SBA,10/27/2017 23:53,0
SBA,10/28/2017 0:53,0
SBA,10/28/2017 1:07,0
SBA,10/28/2017 1:43,0
SBA,10/28/2017 1:47,0
SBA,10/28/2017 1:53,0
SBA,10/28/2017 2:06,0
SBA,10/28/2017 2:24,0
SBA,10/28/2017 2:53,0
SBA,10/28/2017 2:57,0
SBA,10/28/2017 3:28,0
SBA,10/28/2017 3:41,0
SBA,10/28/2017 3:53,0
SBA,10/28/2017 4:14,0
SBA,10/28/2017 4:53,0
SBA,10/28/2017 5:53,0
SBA,10/28/2017 6:53,0
SBA,10/28/2017 7:53,0
SBA,10/28/2017 8:53,0
SBA,10/28/2017 9:46,0
SBA,10/28/2017 9:53,0
SBA,10/28/2017 10:09,0
SBA,10/28/2017 10:53,0
SBA,10/28/2017 11:53,0
SBA,10/28/2017 12:53,0
SBA,10/28/2017 13:53,0
SBA,10/28/2017 14:53,0
SBA,10/28/2017 15:53,0
SBA,10/28/2017 16:42,0
SBA,10/28/2017 16:53,0
SBA,10/28/2017 17:53,0
SBA,10/28/2017 18:53,0
SBA,10/28/2017 19:05,0
SBA,10/28/2017 19:53,0
SBA,10/28/2017 20:53,0
SBA,10/28/2017 21:21,0
SBA,10/28/2017 21:53,0
SBA,10/28/2017 21:57,0
SBA,10/28/2017 22:50,0
SBA,10/28/2017 22:53,0
SBA,10/28/2017 23:53,0
SBA,10/29/2017 0:53,0
SBA,10/29/2017 1:53,0
SBA,10/29/2017 2:53,0
SBA,10/29/2017 3:53,0
SBA,10/29/2017 4:11,0
SBA,10/29/2017 4:53,0
SBA,10/29/2017 5:53,0
SBA,10/29/2017 6:53,0
SBA,10/29/2017 7:53,0
SBA,10/29/2017 8:53,0
SBA,10/29/2017 9:53,0
SBA,10/29/2017 10:53,0
SBA,10/29/2017 11:53,0
SBA,10/29/2017 12:53,0
SBA,10/29/2017 13:53,0
SBA,10/29/2017 14:30,0
SBA,10/29/2017 14:53,0
SBA,10/29/2017 15:53,0
SBA,10/29/2017 16:53,0
SBA,10/29/2017 17:11,0
SBA,10/29/2017 17:24,0
SBA,10/29/2017 17:53,0
SBA,10/29/2017 18:53,0
SBA,10/29/2017 19:53,0
SBA,10/29/2017 20:53,0
SBA,10/29/2017 21:53,0
SBA,10/29/2017 22:53,0
SBA,10/29/2017 23:00,0
SBA,10/29/2017 23:53,0
SBA,10/30/2017 0:53,0
SBA,10/30/2017 1:53,0
SBA,10/30/2017 2:29,0
SBA,10/30/2017 2:53,0
SBA,10/30/2017 3:53,0
SBA,10/30/2017 4:53,0
SBA,10/30/2017 5:53,0
SBA,10/30/2017 6:53,0
SBA,10/30/2017 7:53,0
SBA,10/30/2017 8:53,0
SBA,10/30/2017 9:23,0
SBA,10/30/2017 9:53,0
SBA,10/30/2017 10:53,0
SBA,10/30/2017 11:53,0
SBA,10/30/2017 12:53,0
SBA,10/30/2017 13:53,0
SBA,10/30/2017 14:53,0
SBA,10/30/2017 15:53,0
SBA,10/30/2017 16:53,0
SBA,10/30/2017 17:53,0
SBA,10/30/2017 18:53,0
SBA,10/30/2017 19:53,0
SBA,10/30/2017 20:53,0
SBA,10/30/2017 21:53,0
SBA,10/30/2017 22:53,0
SBA,10/30/2017 23:38,0
SBA,10/30/2017 23:48,0
SBA,10/30/2017 23:53,0
SBA,10/31/2017 0:53,0
SBA,10/31/2017 1:53,0
SBA,10/31/2017 2:01,0
SBA,10/31/2017 2:53,0
SBA,10/31/2017 3:53,0
SBA,10/31/2017 4:08,0
SBA,10/31/2017 4:46,0
SBA,10/31/2017 4:53,0
SBA,10/31/2017 5:53,0
SBA,10/31/2017 6:53,0
SBA,10/31/2017 7:53,0
SBA,10/31/2017 8:53,0
SBA,10/31/2017 9:53,0
SBA,10/31/2017 10:53,0
SBA,10/31/2017 11:53,0
SBA,10/31/2017 12:53,0
SBA,10/31/2017 13:53,0
SBA,10/31/2017 14:53,0
SBA,10/31/2017 15:53,0
SBA,10/31/2017 16:53,0
SBA,10/31/2017 17:53,0
SBA,10/31/2017 18:53,0
SBA,10/31/2017 19:53,0
SBA,10/31/2017 20:53,0
SBA,10/31/2017 21:53,0
SBA,10/31/2017 22:53,0
SBA,10/31/2017 23:53,0
SBA,11/1/2017 0:53,0
SBA,11/1/2017 1:53,0
SBA,11/1/2017 2:53,0
SBA,11/1/2017 3:53,0
SBA,11/1/2017 4:53,0
SBA,11/1/2017 5:53,0
SBA,11/1/2017 6:53,0
SBA,11/1/2017 7:53,0
SBA,11/1/2017 8:53,0
SBA,11/1/2017 9:53,0
SBA,11/1/2017 10:53,0
SBA,11/1/2017 11:53,0
SBA,11/1/2017 12:53,0
SBA,11/1/2017 13:53,0
SBA,11/1/2017 14:53,0
SBA,11/1/2017 15:53,0
SBA,11/1/2017 16:53,0
SBA,11/1/2017 17:53,0
SBA,11/1/2017 18:53,0
SBA,11/1/2017 19:53,0
SBA,11/1/2017 20:53,0
SBA,11/1/2017 21:53,0
SBA,11/1/2017 22:53,0
SBA,11/1/2017 23:53,0
SBA,11/2/2017 0:53,0
SBA,11/2/2017 1:53,0
SBA,11/2/2017 2:53,0
SBA,11/2/2017 3:53,0
SBA,11/2/2017 4:53,0
SBA,11/2/2017 5:53,0
SBA,11/2/2017 6:53,0
SBA,11/2/2017 7:53,0
SBA,11/2/2017 8:53,0
SBA,11/2/2017 9:53,0
SBA,11/2/2017 10:53,0
SBA,11/2/2017 11:53,0
SBA,11/2/2017 12:53,0
SBA,11/2/2017 13:53,0
SBA,11/2/2017 14:53,0
SBA,11/2/2017 15:53,0
SBA,11/2/2017 16:53,0
SBA,11/2/2017 17:53,0
SBA,11/2/2017 18:53,0
SBA,11/2/2017 19:53,0
SBA,11/2/2017 20:53,0
SBA,11/2/2017 21:53,0
SBA,11/2/2017 22:53,0
SBA,11/2/2017 23:53,0
SBA,11/3/2017 0:53,0
